Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,337.4957741,359.2446401,403.0464691,544.2044666,701.0779632,683.9767456,677.9706151,668.6014727,737.5104324,803.0321902,829.2098131,958.3744266,973.6886364,993.2729452,971.3237359,1136.276333,1216.157631,1230.441567,1284.282728,1365.615183,1459.043692,1617.455282,1699.330191,1853.062597,1856.520743,2010.117935,1973.938217,1860.308271,1965.155283,1971.172099,2081.966013,2144.537,2156.705322,2185.80309,2146.401608,2246.453703,2289.751556,2336.978522,2415.59356,2596.261474,2761.243258,2890.50493,3033.169895,2933.883334,2945.41496,2911.16211,2979.601192,3279.10779,3566.586904,3572.659183,3353.88943,3493.872286,3835.381843,4084.169404
Gabon,GAB,276.1361695,323.4592027,348.4168201,290.6758165,400.4029565,414.5542181,443.4015999,482.2230905,514.5739838,545.4102371,543.4331614,627.4156776,693.2948314,1140.041643,2384.186289,3258.234242,4441.094486,4048.146743,3359.572681,4154.58594,5718.467191,5026.476468,4583.899678,4181.571916,4272.882169,3898.463169,3864.674538,3624.376759,4118.60473,4373.884919,6050.71469,5345.09653,5385.688117,4105.987013,3828.211181,4414.875583,4942.6787,4508.753405,3699.995139,3751.35319,3982.906201,3835.757183,3966.480019,4710.748628,5465.791936,6547.87614,6847.009857,8003.542897,9688.645197,7290.575261,8356.74662,10219.11393,9296.965879,9197.701063,9201.362766,7047.126546,6677.070039,6921.733731,7624.277523,7441.178647,6605.803461,8181.409141,8409.207415,7802.836596
United Kingdom,GBR,1397.594803,1472.385714,1525.775853,1613.456884,1748.288118,1873.567774,1986.747159,2058.781882,1951.758596,2100.667869,2347.544318,2649.801514,3030.432514,3426.276221,3665.862798,4299.745618,4138.167788,4681.439932,5976.938169,7804.762081,10032.06208,9599.306222,9146.077357,8691.518813,8179.194441,8652.216542,10611.11221,13118.58653,15987.16808,16239.2822,19095.467,19900.72665,20487.17079,18389.01957,19709.2381,23168.95296,24406.4003,26766.00562,28274.50451,28762.09136,28280.92679,27906.5695,30077.74143,34442.68754,40366.88867,42104.78844,44512.45903,50397.6855,47396.12021,38744.13169,39598.95712,42109.64188,42497.3405,43426.29814,47439.61659,44964.39114,40985.23514,40572.12148,43203.81411,42662.53537,40201.68124,46896.86624,45935.92765,49463.85546
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.582025,1843.903432,1853.440908,1610.980271,1310.973159,757.2235485,550.0155426,519.8161871,578.3367633,689.0344137,807.0322858,851.5155425,673.5377829,749.908535,801.9838371,853.5261719,1010.031516,1305.047486,1642.783594,1996.020133,2635.366503,3324.753721,2822.689397,3281.729309,4119.668183,4530.695334,4712.002294,4830.334862,4086.622347,4143.401257,4418.752065,4804.054604,4741.283272,4300.857013,5083.606955,6729.846599,8283.669602
Ghana,GHA,174.8588565,181.8700108,188.4210163,205.0374224,224.9681544,260.5055952,263.3345894,211.2192965,196.6685718,225.772622,248.1598694,263.4087879,223.8028638,309.5095523,289.4258568,272.9767152,260.9982958,292.2897981,325.5984767,346.6534038,372.2520264,343.7991267,319.2069103,311.3834382,329.9988889,329.7146049,410.7116584,355.1537249,355.1218449,349.9649419,382.5424637,418.2541213,396.4264076,359.8008441,320.5039034,371.537243,389.2712679,377.8419355,400.3667995,403.0373261,253.7469362,263.5421565,297.4616447,358.3992714,406.1321053,478.6119092,906.4410276,1050.124615,1182.657613,1047.704301,1263.892518,1507.435732,1543.775242,2294.025645,1953.645136,1721.699644,1913.186733,2012.970258,2196.612906,2186.189241,2196.547893,2445.500818,2240.279451,2260.287413
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,,,,,,,752.8225036,825.2899771,948.4974213,1143.300035,1242.529225,1311.330514,1430.664353,1440.157665,1657.963932,1789.995549,1930.991843,1875.539668,2272.632987,2822.839323,3361.528202,4061.698672,505.8769443,504.5108688,574.0011272,570.493418,604.3044227,656.4237312,692.6478027,670.7417782,671.5763851,713.0314606,726.0254426,695.5817423,647.3799208,610.6148429,518.1570669,483.0851202,495.9160736,566.4854059,584.8977405,463.1776869,446.9805541,650.1485753,703.5328258,662.1859147,659.2353262,636.6949587,699.3533772,748.4550208,765.1469994,747.3569668,711.9965098,833.5986217,933.2736156,1031.341465,1053.660977,1244.965505,1416.59612,1541.040509
"Gambia, The",GMB,,,,,,,94.36621449,96.96048688,83.10648528,88.66220216,99.78169198,103.3183223,106.5246043,131.4491821,162.6183347,189.8083934,179.3139633,213.8425432,257.5810422,300.258528,337.6925344,295.9820645,282.1413071,268.6492998,214.7943574,262.8166167,207.6544087,236.9548027,274.874466,280.9298096,300.6398957,627.5789193,623.4859278,635.3611677,608.2774908,621.6813913,651.7849457,600.2240234,610.2347115,575.4598932,538.0540723,459.8030684,376.531027,308.7191234,593.2853463,616.4836579,614.5443079,724.7264072,859.1276714,774.8880309,801.0333727,710.6084115,692.5793616,653.8627133,568.0045356,619.5363643,650.0565013,642.5226413,696.219807,738.186752,720.3351434,781.8909252,836.2448759,888.1574077
Guinea-Bissau,GNB,,,,,,,,,,,350.221595,348.2770096,388.6437614,391.9165756,418.643114,435.2178099,420.8529374,402.9065878,402.7775257,375.8453302,346.8554416,477.4638964,502.732266,488.9938923,407.4394447,416.57614,371.1375759,487.5519494,453.8074727,578.4909858,651.3376407,672.0738788,574.3211064,581.6126818,560.8834225,589.4870231,614.7298925,598.9534702,497.7242796,478.733191,316.945495,327.138432,362.0345746,419.7848661,431.3765577,463.0739627,448.5130755,519.0697898,640.2103311,583.1900201,600.1942985,719.5395735,635.4616533,654.3045344,652.022501,645.0668372,679.6653866,783.1231866,808.5316132,807.359904,817.7803357,900.4077808,853.281304,951.2427483
Equatorial Guinea,GNQ,,,132.9118591,154.7974985,177.8264176,217.1028955,226.6949639,231.9316462,211.7437587,208.4408397,206.7668587,205.5673696,211.424762,268.6349023,319.2368367,362.2621783,368.8313743,375.7059606,,,175.4510081,121.1250803,137.4688027,129.4110056,137.9036786,161.1180218,188.787027,220.9254418,228.6692328,193.2233561,236.4021884,225.3193785,263.7335471,256.6830237,183.2394827,248.3148962,391.6868682,717.0414816,577.8685253,930.9125493,1487.316551,1948.611459,2264.210656,2930.601837,4901.301274,8673.902609,10184.88412,12616.95329,18210.5553,13232.50194,13720.16587,17198.21367,17308.57239,16304.07132,15548.66247,9068.910032,7453.197979,7809.104657,8102.470848,6804.149231,5764.055029,6945.630698,7589.299649,6677.793435
Greece,GRC,513.0858624,582.5635036,608.4755155,685.559282,772.8055008,886.7736111,983.5575492,1053.258886,1138.38219,1305.64396,1473.603948,1629.345279,1873.254128,2468.003955,2789.405774,3109.37944,3343.388194,3832.3211,4629.339377,5626.588791,5811.690696,5305.437294,5501.637001,4950.060265,4785.07463,4746.760358,5577.832587,6473.577832,7492.352048,7737.543858,9466.662385,10046.66639,11021.01222,10257.30858,10937.02238,12779.08149,13432.52622,13015.9175,13022.96488,12742.54044,11638.20107,12156.95728,13782.19564,18020.61204,21449.25528,22054.13158,24416.0233,28440.76253,31695.83311,29425.45732,26653.0488,25504.78665,21624.34605,21573.34498,21474.72571,17980.72982,17919.24264,18631.99301,19873.40152,19335.3602,17886.73317,20654.7002,20971.83493,23400.72788
Grenada,GRD,,,,,,,,,,,,,,,,,,736.9274992,917.1111188,1070.733713,1173.078096,1229.659326,1329.006177,1388.165651,1523.940928,1745.153574,1938.108509,2204.638452,2404.255236,2696.982902,2782.183969,2983.916432,3052.700187,3026.041542,3152.202048,3294.269883,3508.294237,3724.754662,4206.280529,4516.283324,4839.828111,4819.507767,4984.474059,5427.963773,5480.261176,6338.560114,6344.038377,6864.548168,7448.204056,6932.564722,6909.601696,6947.381361,7092.719854,7424.802123,7986.334212,8694.12438,9221.234611,9751.426612,10083.02128,10462.79292,8968.558901,9622.240505,10474.26529,11246.34512
Greenland,GRL,,,,,,,,,,,1498.276437,1874.295302,2196.71424,2860.280576,3432.706033,4257.875611,4844.656293,5713.962534,7235.516939,8480.762531,9483.102406,8544.09791,7813.651282,7988.177947,7198.707808,7760.834264,11271.33257,14554.35137,16397.95019,16813.74145,18326.9295,18315.31656,18768.82753,16797.35782,18124.09981,21665.82952,21422.46099,19145.61489,20496.57878,20170.32276,19004.00384,19275.43397,20652.8417,27459.87533,32023.68205,32489.72773,35458.2543,39780.94414,44366.78587,44918.84138,43988.52803,47186.876,45936.95628,47535.48838,50485.22441,44536.35497,48181.74535,50765.74947,54545.13586,53309.20359,54693.07668,57116.29577,,
Guatemala,GTM,256.8131153,257.2021506,265.2106518,284.3975043,284.1979703,282.9776417,287.2778487,291.9341809,314.6668761,326.3027334,352.7908088,358.3735604,369.7627574,440.5628717,528.57311,594.8866087,697.0646097,856.1254953,925.1800265,1025.982235,1141.805498,1216.496397,1203.965407,1219.735454,1241.042426,1238.475452,896.0632635,853.9037725,919.0707731,958.4274712,847.6885618,1014.402797,1096.45977,1165.674427,1292.672028,1421.061778,1481.059868,1638.462819,1741.201142,1603.647761,1648.96579,1537.686636,1669.335175,1722.547019,1840.911849,2046.466117,2225.123475,2458.815739,2763.059882,2611.646328,2805.259602,3168.983706,3286.619593,3444.159718,3689.144725,3893.505218,4060.137556,4324.996079,4352.946518,4511.997552,4477.617618,4913.947129,5358.089638,5762.821746
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20909.95903,21877.31784,23618.82669,25631.97761,25709.93515,26605.43242,28112.23166,29054.05812,29719.79678,29926.20524,31653.75065,32530.75931,33900.14865,35165.70146,35930.65949,36779.00789,37195.95031,39274.94314,36482.9364,38074.87937,41833.15171,
Guyana,GUY,299.0746458,319.0177548,327.3925792,288.8203904,313.2611619,335.7359369,352.589675,377.732622,339.7864411,361.1876162,381.0987541,395.7696636,395.4742646,420.5336786,587.968877,663.7997227,604.1052678,592.9975984,663.2085861,688.8276528,778.9588141,734.5674589,620.5646366,630.6727792,565.3344356,587.8183952,657.0140002,464.0525663,544.7152092,503.1090191,528.8510953,466.039939,498.1566366,603.0843167,715.6115252,819.6685416,927.5238472,982.8047538,939.6854882,908.7906314,931.7966517,931.5747238,950.8669325,973.7425981,1033.310309,1084.065414,3135.605535,3608.286852,4008.962867,4209.132306,4581.761797,4947.221706,5444.397519,5556.912312,5472.688205,5640.415606,5870.878238,6178.665044,6048.386972,6405.824434,6775.709391,9860.872334,17913.49101,20765.35036
High income,HIC,1204.643518,1269.17727,1355.866176,1441.010343,1556.307189,1672.417515,1811.830664,1917.204702,2060.250738,2249.48841,2446.309361,2688.465346,3093.632663,3719.152694,4169.335763,4611.69499,4982.513937,5595.53707,6663.778929,7639.578842,8461.553999,8525.38555,8381.147221,8599.86512,8907.263466,9285.729154,11204.74318,12904.23319,14425.68624,14918.96712,16603.84574,17400.24657,18496.93545,18501.91906,19667.33288,21696.14679,21744.97336,21270.52289,21125.87782,22013.25751,22409.90076,22119.28181,22968.47251,25651.83896,28502.73904,30103.65807,31763.25805,34720.66478,36964.53377,34172.57551,35835.93143,38853.65056,38757.33355,39073.84034,39502.08295,36650.44901,37140.55958,38873.8614,41180.34269,41457.38717,40262.86988,45229.27533,46632.84861,48752.71274
"Hong Kong SAR, China",HKG,424.0565542,436.7544115,487.8211341,565.7278104,629.5915258,676.8055071,685.9266141,723.2392256,714.4829696,825.5234491,960.0319615,1106.469717,1384.734265,1893.181242,2144.614959,2252.126941,2850.01461,3429.420276,3923.971378,4569.48385,5700.432109,5991.284888,6133.7669,5595.260553,6208.226159,6542.973528,7434.999255,9071.390765,10609.74564,12097.74879,13485.63145,15465.92453,17976.46886,20395.56219,22502.53024,23497.39208,24818.30216,27330.09336,25808.86099,25091.6666,25756.77287,25230.37809,24665.83623,23977.17341,24928.10037,26649.63772,28224.09516,30593.95117,31515.52921,30697.53839,32550.13649,35142.48793,36730.7962,38403.77771,40315.37395,42432.16197,43734.19807,46160.42979,48537.56689,48359.0012,46109.22999,49770.56424,48826.05277,50531.73854
Honduras,HND,162.7741191,167.9204919,177.6987293,182.7270792,197.8479169,213.9740875,224.7674569,237.4686737,249.435319,250.1602074,262.8407523,257.8832547,274.8045,303.0091041,333.7273327,351.9942478,409.1721185,491.2237194,883.5472213,980.4427676,1064.656791,1052.610244,1077.746065,1097.720986,1170.354143,1220.842744,1276.23238,1352.554724,1253.849211,1121.959244,988.4592738,907.2711146,937.828918,908.4460133,832.0629724,931.6695473,883.3112498,944.9301024,1021.158188,1002.19633,1092.564007,1132.164875,1132.499653,1156.081627,1215.139954,1304.700392,1425.847801,1577.737892,1732.490627,1781.157036,1893.327227,2073.661211,2126.034747,2081.128435,2179.88172,2271.20266,2307.344684,2413.007656,2464.642415,2502.327443,2307.614943,2735.147515,3003.289968,3231.657245
Heavily indebted poor countries (HIPC),HPC,132.9922607,133.9800229,142.2533078,163.1957477,148.0407648,163.3117961,172.6488553,165.6248723,173.6483443,186.0308751,174.7754873,183.3101431,198.7012488,236.8464841,271.5515277,297.6142083,310.4868934,350.5233999,400.6360315,428.0843458,458.2067891,450.5774904,446.1540104,430.9451199,428.1253812,437.4971729,391.8793881,406.6071647,414.9876937,410.7036024,459.4017448,483.5536524,357.6994008,359.6465524,298.5428862,337.6512667,357.6376457,364.1367865,365.949109,357.7439701,376.3214783,353.858263,373.0788756,411.0694409,460.4464694,512.7426515,584.531743,678.6664669,784.3456397,756.6602137,799.1850395,861.3492268,868.1549673,947.0744897,974.2521316,909.4943523,893.0105975,931.78788,968.1872953,976.3125476,959.1817376,1040.034107,1100.340765,1231.81257
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369.109786,4000.916774,2321.152041,2447.503191,3237.926463,4929.057722,5299.641054,5331.023439,5712.589857,5269.033946,4953.651588,5364.838247,6219.581641,8190.111352,9718.973228,10443.52784,11502.75312,13757.60565,15889.43471,14475.96329,13731.28652,14694.99932,13508.6837,14136.39677,14187.96945,12285.30326,12821.17381,13902.63105,15460.41833,15563.81674,14808.46202,17789.93047,18466.09555,21865.45628
Haiti,HTI,70.80244544,68.9905651,70.44646171,72.39834935,78.45201585,83.63325142,85.74937381,84.21726767,82.40577176,86.12698034,71.45439906,76.81161507,77.27651826,95.13418026,113.0392606,133.6317921,169.0918881,178.6969127,180.3212539,196.2019686,246.4692716,258.4680431,252.6072506,272.823695,299.2471862,324.5751561,366.9973443,317.6355207,397.3653363,407.4987081,451.7202497,496.5459874,316.2765131,258.0663723,292.1342244,372.0061047,377.229465,425.1110859,465.3633063,509.5785853,820.6000468,748.8211598,720.969568,578.9952911,683.1852982,775.8457041,828.8057003,984.5669834,1094.660584,1196.852871,1209.727335,1312.039536,1361.393966,1457.832212,1460.188986,1411.126847,1318.402682,1395.239452,1496.38049,1352.172042,1290.325387,1835.443941,1760.626357,1705.779055
Hungary,HUN,,,,,,,,,474.8802144,525.5117805,557.3729824,604.8731762,707.3376059,873.124534,952.7561324,1079.940423,1244.724914,1383.866134,1612.600991,1858.589302,2151.181663,2205.833667,2247.708005,2043.029975,1984.743498,2013.433522,2323.238643,2557.603667,2803.063987,2892.967296,3312.698238,3350.258323,3735.10582,3873.987723,4173.373024,4494.707624,4525.039103,4596.182622,4744.212264,4793.478522,4624.281657,5276.033189,6655.333009,8419.430871,10301.70339,11223.3993,11489.56087,13940.90928,15772.33008,13077.30547,13217.5046,14234.47158,12984.83657,13715.07036,14294.25842,12717.0386,13104.69955,14621.2396,16425.20503,16786.21364,16131.95404,18755.10235,18353.29836,22141.86698
IBRD only,IBD,167.6520302,164.34712,165.1342755,173.1713973,191.8183677,205.5647502,207.4870016,208.5691615,216.0057056,235.6359392,250.6509366,267.0033025,294.3815781,373.4590236,462.9151915,490.0772651,521.7783099,580.2513056,629.7657833,722.3597222,841.8970684,887.6881906,858.2744728,831.7558349,845.3166947,861.7064076,878.0404058,887.8819784,931.7580766,953.3926181,1076.438894,1006.432043,1034.340436,1084.323868,1179.047865,1319.063866,1420.576089,1485.999975,1426.819315,1372.054195,1474.433538,1477.369457,1482.329709,1646.224107,1939.123608,2291.475448,2689.147289,3305.748682,3924.244295,3766.342524,4533.452503,5311.687108,5583.762236,5827.573155,5959.318017,5525.004907,5513.077153,6032.457316,6376.206376,6459.056497,6171.879657,7289.992048,7651.517025,7832.149756
IDA & IBRD total,IBT,158.0875773,156.1611534,158.0207983,166.4131411,180.5627909,193.9690846,196.9415541,197.4227956,204.3189826,222.927232,237.7353625,250.3648831,273.8676705,342.1626849,425.6308175,455.3109644,481.6384462,532.1173056,578.7524653,660.969003,769.1030451,843.5012293,809.947565,767.8259929,768.8806233,781.8068606,782.0334713,789.8391496,826.090976,840.9775268,946.3154495,893.6841283,902.8405897,943.0637398,1017.334793,1141.940779,1232.562161,1284.529286,1238.080403,1160.608072,1249.124171,1245.673614,1252.312783,1387.170522,1626.720859,1912.047929,2238.11252,2730.003213,3228.518332,3090.400078,3693.185549,4299.306686,4504.300205,4699.59848,4807.810768,4458.110831,4431.3044,4816.556697,5071.477806,5125.361189,4884.262425,5707.610643,5974.316584,6075.122993
IDA total,IDA,109.3493357,112.7005938,118.2516415,127.4729003,122.860919,134.0547684,141.05284,139.2472031,143.6471932,157.0320853,170.0893206,167.8128839,175.0709695,198.0579256,253.1146513,290.2126569,295.4385133,313.611487,347.00231,386.6542446,446.8547597,616.6808931,572.3978456,481.1563081,440.8160734,442.6674121,390.5884803,393.1155906,403.0286425,394.1855652,433.4156966,454.8462295,395.149702,404.1723981,407.3271675,482.3689634,541.5252157,552.6404803,561.2236762,408.4030428,457.6445245,441.6158464,464.7379795,511.731752,584.2090551,661.7863668,771.7504442,883.6351757,1027.530089,980.1226111,1104.154616,1219.258317,1257.628914,1340.128859,1413.487017,1346.696932,1313.252079,1354.977107,1405.597172,1430.29037,1370.262578,1460.266755,1545.893118,1510.984397
IDA blend,IDB,98.34269737,102.6858155,107.0408065,110.4421693,117.405647,124.2003893,131.7083445,129.1040661,132.6835368,147.6768279,196.668459,178.4176104,194.8207637,202.6587508,283.1159665,316.2702588,369.6118323,378.9851812,400.0812632,475.2658675,587.8089168,1084.913026,960.1940526,708.8344506,591.6662206,576.0095432,504.7685615,501.8217664,508.1362942,479.4778958,514.3359514,537.5183688,505.3444671,523.9109112,567.6240314,775.5772725,914.561547,935.558998,954.3302766,503.4429214,605.0273251,587.7543753,629.7588009,693.5338882,820.1458999,946.7942539,1145.173797,1292.998154,1475.156954,1341.380979,1534.542403,1710.785605,1858.020474,1976.248372,2099.678521,1953.901452,1787.0344,1796.872873,1856.818763,1865.356055,1713.864579,1827.963106,1944.228147,1687.281337
Indonesia,IDN,,,,,,,,53.2051867,64.65477306,74.09881141,79.11882348,78.54283939,90.11475491,129.8862311,200.7109845,231.0601206,275.7131678,330.6702141,362.4837798,353.4241758,486.620172,560.830336,577.7456327,507.6829457,519.7740631,511.4008836,469.8342413,437.6065504,476.6624834,524.1430273,578.4201211,624.3874954,673.6710395,817.3951164,899.7939829,1011.226142,1118.92133,1044.606748,454.8778008,657.2689347,763.711125,732.3070934,881.0029136,1043.210584,1126.840044,1238.214476,1558.315628,1823.219763,2124.554839,2218.485419,3065.683484,3579.464425,3632.27254,3566.602845,3441.068085,3288.222697,3521.469435,3798.883262,3860.953531,4106.948562,3853.702888,4287.17314,4730.745489,4876.314327
IDA only,IDX,117.7473673,120.6391004,126.9572132,139.5098904,128.5792188,142.3872538,149.2673625,147.8486495,152.7864011,165.6183623,159.7570554,165.3001601,168.1144157,198.9738506,242.2685858,281.847964,263.114945,285.7031034,325.5868441,347.6490249,381.2784647,384.1421856,378.9351343,368.912492,367.695527,378.2235247,335.1653507,340.223199,351.9284149,353.6987802,395.7825917,416.2568837,341.7727052,346.0057724,328.3493354,335.6334733,354.0677896,359.9935658,363.1634941,362.737146,385.1740659,369.4406413,382.9385791,421.5412454,466.4063333,518.9331389,583.703214,677.0732904,801.1280412,796.7378871,884.9291612,968.3451938,950.9071629,1014.879832,1062.793302,1036.870897,1072.25259,1130.918143,1177.527642,1211.19959,1197.826556,1276.232716,1347.049598,1424.845979
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,3892.818571,3980.230931,5507.180039,7012.142113,8768.790532,9110.774999,11049.89494,11768.1059,12150.85455,10818.51397,11708.28575,12896.52528,13979.84549,16160.71125,18753.12023,21042.14618,21161.39631,21819.71238,24471.07988,28861.61781,35564.60239,38135.85979,42627.50894,55040.2437,72276.77413,66156.10566,70587.31403,77808.85796,79329.20343,83207.65884,91885.45287,84753.51874,82025.94545,83481.30385,89393.82442,87127.5518,79513.53303,94299.96935,,
India,IND,84.93280848,87.85386135,92.19995836,103.4350213,117.8564308,121.508319,91.02769505,97.99514812,101.5568025,109.4776644,114.35532,120.6805955,125.270706,146.5684926,166.6996618,161.086694,164.1199996,189.5855686,209.3890636,227.9581799,271.080946,274.9643308,278.6503826,295.9997733,281.0498678,300.9282586,314.8971164,344.9410283,358.4845396,349.915155,371.0859362,305.5740559,319.1824726,302.8848062,347.7342147,375.1760054,401.0467547,416.2281162,413.6308641,441.9279914,442.7502189,450.3579005,469.149929,544.1431335,624.2588265,710.4880804,801.6683537,1021.887077,992.5195849,1094.949746,1347.519391,1445.461275,1429.321995,1432.843975,1553.883961,1583.998159,1707.508929,1950.104683,1966.254552,2041.428637,1907.042516,2239.613844,2352.613925,2480.792087
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,706.5510223,761.8513596,821.3441131,878.1565765,994.6073316,1055.036247,1107.31823,1187.183212,1158.855498,1330.783295,1486.514527,1703.932183,2080.465147,2424.269047,2516.927686,2973.400123,2919.583087,3427.073436,4399.986805,5429.962001,6372.437775,5986.154109,6160.638614,5915.241772,5692.027386,6011.735546,8112.171363,9581.913086,10715.87062,11175.8166,14031.30257,14087.2078,15714.38475,14657.06155,15902.92968,19158.45648,20835.89737,22551.11391,24294.85477,26338.10775,26334.56721,28282.40988,32705.43456,41203.52958,47754.20232,50933.02161,54329.16186,61396.41746,61353.10656,52133.09092,48679.40268,52692.78131,49411.73875,52619.21237,57278.25909,64311.82347,64292.65997,72499.32687,81248.31354,82508.46599,87567.1149,105561.1375,106194.7559,103887.8004
"Iran, Islamic Rep.",IRN,195.5775272,200.0815293,205.7868097,209.5593763,221.7317278,247.5266755,262.8776838,283.7337058,314.2854567,344.6016875,376.6068792,457.283638,554.7480341,850.5601771,1408.965719,1531.706171,1953.519697,2243.055595,2100.770153,2352.426552,2368.392857,2393.449856,2844.876114,3397.0614,3395.336976,3634.032096,4064.346673,2513.151116,2234.462351,2124.972148,2137.942227,2194.439068,1957.485078,1038.109857,1167.762725,1550.009596,1914.781213,1790.066176,1709.193341,1739.59462,1650.013858,1881.022666,1891.257561,2208.996366,2672.422665,3132.050819,3618.916014,4687.991663,5377.411507,5415.522806,6291.194437,8025.687434,8114.080998,6222.741948,5672.063729,4952.733555,5477.037124,5753.115447,4631.78709,3831.278948,2988.781224,4334.792686,4405.092915,4465.63767
Iraq,IRQ,218.9178025,232.3926122,240.6534425,235.5136238,269.423093,284.777571,298.2056668,290.6436645,318.8325526,319.8601432,337.0429126,383.550287,394.418343,475.5863357,1031.250813,1165.881639,1488.543352,1608.795451,1863.217612,2871.329522,3867.645007,2700.412048,2941.974813,2743.354492,3065.717827,3087.663942,2940.406232,3436.476313,3707.208418,3791.170276,10261.41577,22.95213276,30.25390126,53.74378423,198.1821019,619.1355309,485.2584928,936.3411709,900.9371426,1560.364667,1980.18916,1435.695684,1266.159613,817.8878625,1328.371576,1762.393604,2276.554357,3128.990103,4542.96609,3714.71206,4461.751962,5775.542291,6477.596185,6650.352822,6249.39227,4440.141893,4334.420964,4759.284644,5646.689321,5671.856863,4295.189451,4868.494311,6504.124284,5565.126446
Iceland,ISL,1436.258854,1439.449724,1585.721438,1859.248362,2332.473658,2764.473565,3264.047427,3172.648771,2389.883505,2069.858964,2576.353444,3252.099178,4014.84273,5437.342525,7040.554044,6454.177152,7583.275298,9957.254434,11236.73574,12640.64081,14821.81509,15137.25384,13711.73627,11671.80923,11959.54001,12361.18704,16406.04795,22453.18823,24451.97332,22434.34677,25384.91502,26802.98952,27124.27454,23579.79536,24018.6314,26633.59138,27614.87703,27919.1855,31030.0536,32381.62524,32096.37226,28897.44394,32409.21615,39476.69785,47334.93065,56794.85016,57492.93425,69495.72674,56943.37045,41301.27322,43237.07295,47714.59223,45995.54788,49804.983,54576.74481,52951.68151,61987.92636,72010.14903,74452.18907,68452.23622,59023.56635,69325.90783,75314.08556,79636.95486
Israel,ISR,1449.761409,1694.109029,1291.142075,1483.528691,1622.947138,1685.900107,1785.650635,1731.676264,1943.698373,2184.927494,2485.815741,2294.276139,2924.428585,3624.887247,5076.296515,4664.026201,4508.343262,5044.18443,4788.327925,5961.209697,6536.74795,6783.033361,7244.518938,7945.675005,7355.25317,6816.384878,8320.473489,9835.690041,11831.66803,11586.80233,13284.37946,14320.28319,15482.10057,15151.54463,16776.61249,18991.47117,20180.37705,20432.83764,20157.09663,19782.28697,21660.84038,20907.1143,19034.31757,19629.41451,20546.22917,21226.72139,22502.07222,25635.92684,30176.28651,28381.64494,31338.55689,34433.82261,33236.57312,36929.60422,38230.4954,36123.99079,37556.62729,40997.91102,42233.26103,44140.82894,44679.77158,52255.61591,54930.72616,52642.42675
Italy,ITA,836.9058503,923.0877838,1030.158003,1171.386963,1271.801193,1357.010616,1458.947139,1595.485781,1718.496464,1886.450027,2111.719864,2310.923761,2677.29373,3212.639496,3629.491823,4116.459649,4042.394825,4614.210049,5623.429176,7006.396991,8476.41045,7640.402413,7573.939676,7850.62789,7757.553748,8009.103476,11341.09399,14267.53682,15780.94951,16424.43016,20873.78341,22007.1351,23297.04603,18781.95294,19382.20022,20712.17987,23122.93372,21883.98727,22365.18376,22049.99906,20190.00356,20571.47877,22463.52221,27618.94177,31425.82087,32171.79337,33684.72004,38031.97095,41095.40634,37388.45371,36184.71187,38851.38813,35235.79891,35747.70795,35750.71975,30387.12932,31126.32469,32554.14668,34746.34414,33812.78872,32091.48666,36852.54254,35635.74422,39003.3161
Jamaica,JAM,423.6740982,447.0572737,458.3139978,480.3364997,514.4165113,549.4935604,612.2103637,633.2596806,591.0458172,642.1334211,747.9093992,808.8665061,970.8029064,971.8025132,1192.985694,1416.775468,1449.977882,1569.421271,1262.403272,1144.17563,1248.744847,1370.412779,1494.402083,1619.478456,1048.134054,916.8722928,1191.349768,1410.845987,1632.014817,1864.984976,1929.598919,1710.300582,1458.101469,2220.515183,2202.85831,2630.849354,2928.896926,3296.916348,3419.493529,3431.568135,3453.092528,3503.550267,3680.645517,3549.707584,3807.562931,4184.439749,4417.001271,4716.486125,5029.800953,4428.381533,4809.97738,5232.636449,5340.833332,5124.213014,4975.11327,5062.895565,5009.794501,5259.313341,5578.103461,5607.243007,4879.440246,5165.33781,6022.153411,6839.725039
