Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
France,FRA,61756878990,66806595975,74888595286,83957182115,93079224076,1.00523E+11,1.08928E+11,1.17751E+11,1.28428E+11,1.40362E+11,1.46927E+11,1.64239E+11,2.01622E+11,2.62344E+11,2.83102E+11,3.56781E+11,3.68488E+11,4.06736E+11,5.01724E+11,6.08219E+11,6.94529E+11,6.09185E+11,5.78152E+11,5.53356E+11,5.25033E+11,5.47221E+11,7.64947E+11,9.26321E+11,1.01083E+12,1.01674E+12,1.25765E+12,1.25896E+12,1.38966E+12,1.31438E+12,1.38582E+12,1.59522E+12,1.59889E+12,1.44939E+12,1.49691E+12,1.48692E+12,1.36096E+12,1.37038E+12,1.49243E+12,1.8351E+12,2.10979E+12,2.19215E+12,2.31786E+12,2.65582E+12,2.9268E+12,2.70008E+12,2.64623E+12,2.87041E+12,2.68301E+12,2.81608E+12,2.86124E+12,2.44248E+12,2.47041E+12,2.58887E+12,2.78158E+12,2.72279E+12,2.64793E+12,2.96643E+12,2.7963E+12,3.05183E+12
Faroe Islands,FRO,,,,,,57954522.42,64397131.08,66225403.56,65186666.67,70106666.67,84933333.33,99219082.85,119335897.8,161236465.8,196771070.9,227404436,270470345.4,347798304.6,397833034.9,448568492.7,493014300,456244919,444047495.3,486605127.7,426008864.7,459307281.2,688914288.9,886508622.3,968576956.9,871935350.4,960805408.9,909253214.8,912670413.3,760957189.8,758739178.6,901404709.8,989536914.7,933763083.4,1104744235,1127684827,1067109531,1160268212,1275093689,1501941581,1724770771,1759739599,2017680835,2339015313,2489873250,2296065170,2331796784,2505740669,2427200389,2690110521,2914012679,2573905971,2813278869,2980057378,3188600927,3266432734,3271813312,3664686797,3566698398,3907323961
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,19885926,21783158,25100928,34821467,46095175,46119184,46813193,47305560,53656834,60270778,64186644,76472529,80055706,84110353,84676118,101931941,112210000,116700000,124700000,135200000,147200000,166200000,178100000,198400000,202500000,221575300,218534700,206626300,218873100,220140500,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,325000000,359000000,392000000,394000000,372000000,390000000,430000000,460000000
Gabon,GAB,141468977.8,167637907.1,182796536.3,154480244.1,215679855.3,226474285.8,245849781.3,271543680,294468564.2,318124701.5,323802475.5,381687072.6,430508358.5,722780701.3,1544216002,2157592940,3009409974,2809349069,2389479272,3030251120,4279637942,3862269121,3618007841,3391275732,3561451561,3339914757,3403638189,3281797043,3834503376,4186411464,5952293765,5402919785,5592390827,4378645081,4190819344,4958845648,5694040003,5326817115,4483417310,4662992036,5080483629,5023265413,5335451100,6511903365,7770219008,9582783991,10327598306,12455409587,15571348344,12113699068,14372593020,18210307744,17170464016,17595744798,18203966896,14383107763,14023890265,14929487485,16867326402,16874405465,15342236164,19444935097,20440655695,19388402542
United Kingdom,GBR,73233967692,77741965703,81247564157,86561961812,94407558351,1.01825E+11,1.08573E+11,1.13117E+11,1.0776E+11,1.16465E+11,1.30672E+11,1.48114E+11,1.69965E+11,1.92538E+11,2.06131E+11,2.41757E+11,2.32615E+11,2.63066E+11,3.35883E+11,4.38994E+11,5.64948E+11,5.40766E+11,5.15049E+11,4.89618E+11,4.61487E+11,4.89285E+11,6.01453E+11,7.45163E+11,9.10123E+11,9.26885E+11,1.09317E+12,1.1428E+12,1.17966E+12,1.06139E+12,1.14049E+12,1.34424E+12,1.41965E+12,1.56091E+12,1.65369E+12,1.68783E+12,1.66553E+12,1.64983E+12,1.78573E+12,2.05442E+12,2.42153E+12,2.54318E+12,2.70844E+12,3.09051E+12,2.92941E+12,2.41284E+12,2.48548E+12,2.66381E+12,2.70709E+12,2.78485E+12,3.06471E+12,2.92791E+12,2.68911E+12,2.68015E+12,2.87134E+12,2.85141E+12,2.69678E+12,3.14332E+12,3.11404E+12,3.38085E+12
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,7321981334,8833588173,8902632715,7735927264,6339735099,3690328964,2701181331,2513870587,2693731866,3094935187,3510520231,3613497317,2800025883,3057475335,3219462262,3395766678,3991377904,5125365192,6410912050,7745250734,10172931089,12795145131,10766920066,12426907967,15475290469,16894392033,17517660144,17966015109,15223796149,15444548902,16473125375,17902544881,17638337117,16010869216,18853115589,24984568960,30777833585
Ghana,GHA,1217230095,1302674325,1382515654,1540797589,1731296200,2053462968,2126300672,1747187645,1666909518,1962050556,2215028588,2417108578,2112293280,3006766758,2894409938,2810106383,2765254237,3189428571,3662478185,4020227920,4445228216,4222441860,4035994398,4057275132,4412279843,4504306723,5735677434,5074829932,5197765032,5251858440,5889106573,6603185268,6416103926,5968922939,5446383727,6464382808,6932991739,6891443192,7482069162,7718109982,4982850662,5314872854,6166197848,7632723556,8881417907,10744568381,20885037597,24827339138,28679383241,26048720006,32197655567,39336668081,41271701061,62824629066,54783319817,49406010054,56164929305,60405924079,67298914624,68337969248,70043099676,79524421861,74263364042,76370396722
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,,,,,,,3220224608,3594302908,4203069035,5152080388,5691417541,6102769605,6762781871,6914381291,8087305999,8877094497,9746524915,9646440667,11926032493,15129893722,18421497251,22787644566,2909130355,2976714019,3476480303,3546079263,3888320666,4396178694,4789220417,4781166117,4932800407,5385704166,5641243100,5516916163,5232118046,5046806783,4367458867,4125527603,4301608753,5025167975,5300767961,4282468637,4220019845,6281918226,6964179983,6716905340,6853467146,6785137203,7638044557,8376613539,8778473373,8794201743,8595955222,10324668271,11857030367,13442861496,14088693743,17069115738,19910452542,22199409741
"Gambia, The",GMB,,,,,,,44212081.35,46695006.96,41160065.86,45168072.27,52296083.67,55728663.22,59160569.48,75187749.1,95796021.69,115179719.1,112190829.5,138093099.1,171833086,207112627.7,241083090.3,218767743.5,216050552.3,213448584.9,177340880.1,225726358.9,185646986.8,220626484.2,266672211.9,284120329.4,317083695.5,690311080.5,714254256.1,755040974.1,746493951.9,785999864.8,848239446.2,803633342.5,840285264.6,814724032.1,782913871.8,687410645.1,578235309.3,487038685,961900651.4,1027701068,1054112488,1279703047,1561766956,1450142509,1543294927,1409693597,1415004738,1375609453,1229461721,1378176609,1484578886,1504909463,1670671328,1813609692,1812170891,2014158842,2204734528,2396111022
Guinea-Bissau,GNB,,,,,,,,,,,204670550.8,204167296.9,227986203.3,232331281.4,256769730.3,283311996.8,292152321.5,298871674.9,318876550.4,308143183.3,287648258.3,402230865.2,430284021.9,425225176.8,359980490.7,373959151.1,338524232.6,451893375,427514321.5,554072302.8,634187269.2,668470890.8,588309271.3,615779518.8,612502084.8,660195402,702965147.6,698107222.4,591034143.4,579365780.1,391345597.5,412610871.5,466773711.2,553614800.1,582169841.3,639776040.7,634781901.3,753162998,952667544,890167833.4,940112538.9,1157074319,1049412177,1109682824,1135250721,1152384167,1245074264,1469978606,1554133594,1588638854,1646400350,1853796456,1796608531,2048348108
Equatorial Guinea,GNQ,,,37253333.33,44266666.67,51915000,64748333.33,69110000,72317446.93,67514285.71,67225714.29,66331428.57,64946954.76,65429198.24,81203226.91,94159862.71,104295643.4,103653049.9,103987520.1,,,50642880.77,36731422.85,44294647.73,44442456.95,50320914.41,62118569.97,76407395.87,93345859.53,100534656.9,88265974.86,112119411.5,110906028.5,134707183.8,136047906.2,100807002.5,141853360.9,232463022.8,442337870.7,370687634.4,621117885.7,1045998496,1461139022,1806742742,2484745935,4410764339,8217369093,10086528699,13071718759,19749893536,15027795173,16314443436,21357343669,22388344144,21948834284,21765453082,13185496881,11240808848,12200913879,13097012134,11364133550,9893816008,12215878033,13687643436,12337550584
Greece,GRC,4274890307,4892397431,5140542929,5813285627,6576906345,7582209670,8472021467,9146592856,9950331206,11454106327,12957113636,14388806818,16650659091,22037019563,24998715909,28129128587,30719552239,35673080481,43654480519,53724121435,56039256595,51618456335,53858346939,48741397059,47352146312,47155741426,55595445472,64739630096,75200610137,78067933277,96529587274,1.03681E+11,1.14608E+11,1.07296E+11,1.1498E+11,1.34975E+11,1.42503E+11,1.38766E+11,1.39613E+11,1.37131E+11,1.2576E+11,1.3205E+11,1.50254E+11,1.96931E+11,2.3498E+11,2.42316E+11,2.69073E+11,3.14227E+11,3.51121E+11,3.26829E+11,2.96418E+11,2.83228E+11,2.38841E+11,2.36556E+11,2.33912E+11,1.94567E+11,1.93097E+11,2.00381E+11,2.13299E+11,2.07306E+11,1.91363E+11,2.18304E+11,2.18881E+11,2.43498E+11
Grenada,GRD,,,,,,,,,,,,,,,,,,71494495.19,88322386.3,102244362.2,110900457,115651918.9,125435590,131803552.2,145533310.7,167728455.2,187589522.6,215009569.6,236357523.7,267327642.2,278098763,300757888.9,310160444.4,309812185.2,325111814.8,342172518.5,366911444.4,392190592.6,445903592.6,482009370.4,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695555555.6,698700666.7,758683592.6,825976037,771275555.6,771014814.8,778655555.6,799881481.5,842618518.5,911496296.3,997007407.4,1061640741,1125685185,1166514815,1213485185,1043411111,1122800000,1224577778,1316733333
Greenland,GRL,,,,,,,,,,,69520026.67,88466738.25,106101297.8,140153748.2,169918948.6,211190630.3,240779417.8,282269749.2,355987433.4,420645821.5,476051740.8,435748993.4,402403041,416184071,379371901.5,412876382.8,603016292.7,787390409,898607670.6,929799902.2,1018977280,1016500069,1037916163,927214151.8,1005887539,1208953287,1197515569,1072154434,1149858070,1131555107,1068025016,1086170704,1169136716,1558759823,1822499769,1849802648,2013106930,2249811296,2499092314,2529963903,2503167187,2684461375,2609678486,2684946990,2842065708,2499113023,2707139544,2851613679,3055782146,2997309972,3082884653,3235809504,,
Guatemala,GTM,1043599900,1076699900,1143600000,1262800000,1299099900,1331399900,1390700000,1453500000,1610500000,1715399900,1904000000,1984800000,2101300000,2569200100,3161499900,3645900000,4365300200,5480500200,6070600200,6902600200,7878700000,8607500300,8716999700,9050000400,9470000100,9721652087,7231963516,7084399840,7841602824,8410724361,7650196845,9406135143,10440781588,11400017301,12983233311,14655404433,15674835615,17790026222,19395491993,18318412251,19288929030,18405220247,20444205991,21576351799,23577298095,26783389294,29744246827,33567850824,38503720224,37126148265,40676578423,46876006272,49593929487,52996446269,57852153059,62186064719,66053403469,71653754066,73328365862,77172317259,77719464221,86478835636,95630524813,1.0445E+11
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394000000,3569000000,3869000000,4213000000,4238000000,4397000000,4658000000,4828000000,4949000000,4984000000,5265000000,5399000000,5610000000,5799000000,5901000000,6013000000,6051000000,6355000000,5916000000,6234000000,6910000000,
Guyana,GUY,170216241.1,185849535.4,194949512.6,175757893.9,194774513.1,213235294.1,228705882.4,250176470.6,229750000,249300000,267800000,282050000,285380952.4,307047619,433954545.5,494791666.7,454440000,449880000,507080000,530440000,603200000,570357107.1,482000000,489333333.3,437631605.3,453488372.1,504651139.5,354591846.9,413799990,379779389.7,396582263.3,348533094.8,373573141.5,454101382.5,540874934.2,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,712167450.2,726131434.7,743063950.3,787814379.2,824880550.3,2379817991,2730971595,3025187433,3165663153,3432912517,3691384318,4063088536,4167800929,4127660152,4279840194,4482697337,4748174334,4787636998,5173760192,5471256595,8041363893,14718387017,17159509565
High income,HIC,1.09255E+12,1.1652E+12,1.26015E+12,1.3555E+12,1.48152E+12,1.61033E+12,1.76215E+12,1.88252E+12,2.04202E+12,2.25076E+12,2.47068E+12,2.74491E+12,3.18871E+12,3.86852E+12,4.3753E+12,4.88092E+12,5.31625E+12,6.01813E+12,7.22416E+12,8.34972E+12,9.32137E+12,9.46473E+12,9.37125E+12,9.68059E+12,1.00921E+13,1.05898E+13,1.2863E+13,1.49136E+13,1.67851E+13,1.74809E+13,1.95771E+13,2.06614E+13,2.2122E+13,2.22755E+13,2.38253E+13,2.64372E+13,2.66496E+13,2.62144E+13,2.61774E+13,2.74176E+13,2.80518E+13,2.78279E+13,2.90426E+13,3.26029E+13,3.64215E+13,3.86732E+13,4.10481E+13,4.51674E+13,4.84179E+13,4.50324E+13,4.74291E+13,5.16377E+13,5.18035E+13,5.25457E+13,5.34249E+13,4.98755E+13,5.08409E+13,5.34432E+13,5.6794E+13,5.7351E+13,5.59463E+13,6.27379E+13,6.49613E+13,6.82765E+13
"Hong Kong SAR, China",HKG,1320796652,1383681651,1612346412,1935298266,2206466461,2435078534,2489845017,2692474989,2716964388,3189740055,3800766536,4476001946,5710090213,8030117556,9388695367,10048089558,12876366009,15719433719,18315136409,22526184533,28861857811,31055226089,32291215844,29907227184,33511383986,35699772166,41075396885,50622896163,59707404561,68790219178,76928784621,88959997900,1.04273E+11,1.20354E+11,1.35812E+11,1.44652E+11,1.59718E+11,1.77353E+11,1.68885E+11,1.65768E+11,1.71669E+11,1.69404E+11,1.66349E+11,1.61386E+11,1.691E+11,1.81569E+11,1.93535E+11,2.11597E+11,2.19279E+11,2.14048E+11,2.28639E+11,2.48514E+11,2.62629E+11,2.75697E+11,2.9146E+11,3.09386E+11,3.2086E+11,3.41273E+11,3.61731E+11,3.63075E+11,3.44943E+11,3.68954E+11,3.58681E+11,3.80812E+11
Honduras,HND,335650000,356200000,387750000,410200000,457000000,508650000,549950000,598100000,646800000,668000050,723000000,731000000,802996336.5,912499493.8,1034500000,1124000000,1347999950,1669499950,3097242093,3544281977,3968160046,4043894879,4266503526,4476697185,4915311847,5278120713,5677828959,6190521242,5902717091,5432344902,4923009552,4648668479,4943700431,4926728933,4642280682,5347445005,5215028986,5737099650,6366340266,6414520530,7186638029,7651162302,7858255413,8230391347,8869299234,9757012697,10917477066,12361257681,13881731876,14587496229,15839344592,17710275685,18528554398,18499729215,19756533972,20979791685,21717604952,23136247991,24067750760,24882225742,23352232484,28144331507,31426041807,34400509852
Heavily indebted poor countries (HIPC),HPC,21764253547,22459725995,24435087668,28732775854,26726934295,30246756298,32811712440,32315295747,34802452165,38302993161,36973668689,39841483301,44348097941,54318704968,64029660441,72125062329,77321795803,89631346610,1.05361E+11,1.15827E+11,1.26982E+11,1.27628E+11,1.29595E+11,1.2868E+11,1.3141E+11,1.38E+11,1.26979E+11,1.35407E+11,1.42084E+11,1.44595E+11,1.66146E+11,1.79597E+11,1.36823E+11,1.42007E+11,1.21488E+11,1.41419E+11,1.54144E+11,1.61384E+11,1.66851E+11,1.67809E+11,1.81381E+11,1.7523E+11,1.90151E+11,2.15719E+11,2.48551E+11,2.84756E+11,3.34033E+11,3.98671E+11,4.73751E+11,4.70141E+11,5.10517E+11,5.6572E+11,5.8635E+11,6.5786E+11,6.96366E+11,6.68869E+11,6.75915E+11,7.26226E+11,7.76506E+11,8.05115E+11,8.1314E+11,9.05797E+11,9.83602E+11,1.12995E+12
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25650213280,18760386775,10621169291,11259647874,15062911617,22772394547,24150978347,24175764812,25890228430,23777026779,22134411297,23066883850,26757722429,35245317002,41836292157,45013119282,49590197657,59298265770,68478776206,62321642125,58981738869,62903737380,57551963753,59852401272,59612144078,51005200670,52654855638,56186190438,61668130123,61467582194,57963370885,69006802299,71198635102,84393795502
Haiti,HTI,273187200,271066000,281896800,294883400,325281200,353251800,368948600,369124200,367968800,391820400,331200000,362800000,371998958.4,466798973,565399321.5,681400000,879000000,947000000,974200000,1080600000,1383800000,1479400000,1474200000,1623600000,1816200000,2009400000,2318000000,2047200000,2613926800,2736243800,3096289800,3473562628,2257129792,1878253767,2167569046,2813313279,2907517604,3338949152,3723903724,4153725884,6813566099,6331970324,6205847214,5071947798,6087360684,7030149730,7638739123,9228637768,10432962635,11597002835,11859312725,13008746039,13708925477,14902488604,15146883498,14849629309,14069277526,15093357161,16403864618,15016090930,14508222518,20877414953,20253551921,19850829758
Hungary,HUN,,,,,,,,,4870283626,5412100260,5762071728,6271045034,7355242314,9108483161,9983664739,11383139029,13192437321,14735449497,17230354545,19894622393,23041569235,23628554957,24062916721,21838893331,21173432185,21440475720,24697337084,27143185297,29702631094,30323270274,34365891769,34753569693,38730585922,40124916941,43166678735,46425677734,46658755152,47296952929,48706787306,49073380174,47218405892,53749989092,67608919144,85285062818,1.04121E+11,1.13211E+11,1.15716E+11,1.40187E+11,1.58326E+11,1.31069E+11,1.32175E+11,1.41942E+11,1.28814E+11,1.35684E+11,1.41034E+11,1.25174E+11,1.2861E+11,1.43112E+11,1.60566E+11,1.6402E+11,1.57289E+11,1.8211E+11,1.77006E+11,2.12389E+11
IBRD only,IBD,3.17483E+11,3.14825E+11,3.22057E+11,3.45781E+11,3.91944E+11,4.29673E+11,4.43941E+11,4.56547E+11,4.83769E+11,5.40101E+11,5.88041E+11,6.41077E+11,7.22637E+11,9.36774E+11,1.18569E+12,1.28067E+12,1.39022E+12,1.57529E+12,1.74166E+12,2.03488E+12,2.41564E+12,2.59494E+12,2.55769E+12,2.52625E+12,2.61581E+12,2.7166E+12,2.82042E+12,2.90638E+12,3.1073E+12,3.2375E+12,3.71967E+12,3.53599E+12,3.69145E+12,3.92842E+12,4.33403E+12,4.91785E+12,5.37041E+12,5.69493E+12,5.54188E+12,5.39838E+12,5.87315E+12,5.9554E+12,6.0438E+12,6.78701E+12,8.08358E+12,9.65647E+12,1.14526E+13,1.42216E+13,1.70557E+13,1.65395E+13,2.01136E+13,2.38131E+13,2.53064E+13,2.67028E+13,2.75968E+13,2.58411E+13,2.60327E+13,2.87523E+13,3.06539E+13,3.12988E+13,3.01149E+13,3.5764E+13,3.7712E+13,3.87893E+13
IDA & IBRD total,IBT,3.61892E+11,3.62462E+11,3.73896E+11,4.03277E+11,4.47989E+11,4.92597E+11,5.12231E+11,5.25673E+11,5.57015E+11,6.22387E+11,6.79715E+11,7.32806E+11,8.19968E+11,1.04779E+12,1.3324E+12,1.45585E+12,1.5721E+12,1.77207E+12,1.96633E+12,2.29135E+12,2.72028E+12,3.04427E+12,2.98469E+12,2.88865E+12,2.95196E+12,3.06312E+12,3.12714E+12,3.2238E+12,3.44068E+12,3.57267E+12,4.0982E+12,3.94257E+12,4.05495E+12,4.31053E+12,4.72984E+12,5.3986E+12,5.92394E+12,6.27458E+12,6.14491E+12,5.85021E+12,6.39142E+12,6.46797E+12,6.59611E+12,7.41004E+12,8.81216E+12,1.05019E+13,1.24623E+13,1.54068E+13,1.84673E+13,1.79181E+13,2.17035E+13,2.56098E+13,2.72015E+13,2.87645E+13,2.98174E+13,2.80027E+13,2.81856E+13,3.1021E+13,3.30591E+13,3.3801E+13,3.2566E+13,3.84313E+13,4.05968E+13,4.1669E+13
IDA total,IDA,43246282845,45696271474,49174101280,54379384508,53783425109,60238150560,65070707445,65964803987,69897741507,78482206321,87267271049,88260148030,94409590868,1.09704E+11,1.44041E+11,1.69571E+11,1.77171E+11,1.92988E+11,2.19291E+11,2.51192E+11,2.98355E+11,4.22941E+11,4.03546E+11,3.48769E+11,3.28328E+11,3.38827E+11,3.07216E+11,3.17716E+11,3.34569E+11,3.36033E+11,3.79306E+11,4.08542E+11,3.645E+11,3.83096E+11,3.9648E+11,4.8202E+11,5.55471E+11,5.81566E+11,6.05659E+11,4.51744E+11,5.18692E+11,5.12834E+11,5.53E+11,6.23834E+11,7.29357E+11,8.46027E+11,1.01054E+12,1.18534E+12,1.41165E+12,1.37865E+12,1.58991E+12,1.79666E+12,1.89507E+12,2.06179E+12,2.22059E+12,2.16036E+12,2.15188E+12,2.26854E+12,2.40508E+12,2.50178E+12,2.45027E+12,2.66855E+12,2.88545E+12,2.88051E+12
IDA blend,IDB,11879974958,12720578451,13604070958,14407334837,15724661347,17083744788,18608668972,18736111922,19781790886,22624348029,30963669013,28851063760,32360055753,34608035285,49733438009,57184749902,68819772739,72705949353,79102065756,96947388866,1.24222E+11,2.3767E+11,2.17364E+11,1.65383E+11,1.42129E+11,1.42632E+11,1.28898E+11,1.32135E+11,1.37925E+11,1.34092E+11,1.4822E+11,1.5954E+11,1.542E+11,1.64196E+11,1.82667E+11,2.56306E+11,3.1042E+11,3.25989E+11,3.41268E+11,1.84664E+11,2.27751E+11,2.27157E+11,2.49561E+11,2.81704E+11,3.41634E+11,4.04342E+11,5.01412E+11,5.81133E+11,6.80728E+11,6.35295E+11,7.45687E+11,8.51975E+11,9.46686E+11,1.02864E+12,1.11565E+12,1.05899E+12,9.87291E+11,1.01216E+12,1.06672E+12,1.09277E+12,1.02408E+12,1.11425E+12,1.20834E+12,1.06844E+12
Indonesia,IDN,,,,,,,,5667756628,7076465300,8337423313,9150684932,9333536370,10997590361,16273253012,25802409639,30463855422,37269156627,45808915663,51455719076,51400186343,72482337397,85518233419,90158449295,81052283384,84853700028,85289488375,79954072545,75929617558,84300174486,94451427877,1.06141E+11,1.16622E+11,1.28027E+11,1.58007E+11,1.76892E+11,2.02132E+11,2.2737E+11,2.15749E+11,95445547873,1.40001E+11,1.65021E+11,1.60447E+11,1.95661E+11,2.34772E+11,2.56837E+11,2.85869E+11,3.64571E+11,4.32217E+11,5.10229E+11,5.3958E+11,7.55094E+11,8.92969E+11,9.1787E+11,9.12524E+11,8.90815E+11,8.60854E+11,9.31877E+11,1.01562E+12,1.04227E+12,1.1191E+12,1.05905E+12,1.18651E+12,1.31908E+12,1.37117E+12
IDA only,IDX,32343504361,33970460025,36658956625,41315052548,39065472509,44397047434,47770714375,48583116647,51565890265,57400472252,56813820897,60208693259,62734080532,76232074767,95310883144,1.13723E+11,1.08796E+11,1.21004E+11,1.41384E+11,1.54936E+11,1.73995E+11,1.79304E+11,1.81372E+11,1.81335E+11,1.8554E+11,1.95844E+11,1.78035E+11,1.85384E+11,1.96624E+11,2.02603E+11,2.32316E+11,2.50332E+11,2.10975E+11,2.19523E+11,2.1394E+11,2.24473E+11,2.43008E+11,2.53399E+11,2.6205E+11,2.68179E+11,2.91563E+11,2.86237E+11,3.03914E+11,3.42662E+11,3.88003E+11,4.41786E+11,5.08733E+11,6.03944E+11,7.30926E+11,7.4335E+11,8.44219E+11,9.44683E+11,9.48382E+11,1.03314E+12,1.10494E+12,1.10136E+12,1.16459E+12,1.25638E+12,1.33836E+12,1.40901E+12,1.42619E+12,1.5543E+12,1.67711E+12,1.81405E+12
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,251195796.8,256330852.2,356287012.6,459975486.2,584702952.7,617619437.2,761514559.7,821507936.5,854849069.8,765647870.4,833255280.1,922269212.6,1007205928,1178261297,1385124213,1573742113,1601050083,1668684324,1891002698,2252620408,2802206152,3032411027,3422733202,4466350656,5928791505,5486921247,5920369790,6565667053,6690228372,7001175623,7708454412,7084800892,6846377563,6979788334,7491649456,7314967866,6684225641,7931193222,,
India,IND,37029883876,39232435784,42161481858,48421923459,56480289941,59556105229,45581230504,50134942204,53085455871,58447995017,62422483055,67351404352,71464700667,85517673173,99526597934,98473832017,1.02716E+11,1.21487E+11,1.37302E+11,1.52995E+11,1.86329E+11,1.93491E+11,2.00716E+11,2.18262E+11,2.12158E+11,2.32512E+11,2.48986E+11,2.79034E+11,2.9659E+11,2.96042E+11,3.20979E+11,2.70105E+11,2.88208E+11,2.79296E+11,3.27275E+11,3.60282E+11,3.92897E+11,4.15868E+11,4.21351E+11,4.58821E+11,4.68396E+11,4.8544E+11,5.14939E+11,6.07701E+11,7.09153E+11,8.20384E+11,9.4026E+11,1.21674E+12,1.1989E+12,1.34189E+12,1.67562E+12,1.82305E+12,1.82764E+12,1.85672E+12,2.03913E+12,2.10359E+12,2.2948E+12,2.65147E+12,2.70293E+12,2.83561E+12,2.67485E+12,3.16727E+12,3.35347E+12,3.56755E+12
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,1998550222,2151772980,2329372972,2505073358,2851091646,3035655794,3198820904,3445739915,3378701147,3902721632,4395995086,5098250287,6318060582,7481173066,7896860615,9483808362,9453756015,11248340431,14647996074,18319334300,21747855640,20670190138,21474754080,20766047764,20106648455,21270013326,28714571852,33920518493,37772897421,39238392678,49305632408,49787502852,55918538121,52417477614,57097656066,69139823232,75790785030,82856648758,90199410116,98893958263,1.00208E+11,1.09347E+11,1.28596E+11,1.64671E+11,1.94372E+11,2.11877E+11,2.32181E+11,2.70079E+11,2.75447E+11,2.36443E+11,2.21986E+11,2.41337E+11,2.27271E+11,2.43302E+11,2.66787E+11,3.02391E+11,3.05733E+11,3.48532E+11,3.95461E+11,4.07125E+11,4.36556E+11,5.31307E+11,5.4857E+11,5.51395E+11
"Iran, Islamic Rep.",IRN,4199134390,4426949095,4693566416,4928628018,5379845648,6197319929,6789938672,7555383690,8623172960,9743089607,10976245154,13731802833,17153463263,27081698250,46209092072,51776222350,68055295081,80600122702,77994316621,90391877326,94362275580,1.00499E+11,1.25949E+11,1.56365E+11,1.62277E+11,1.80184E+11,2.09095E+11,1.3401E+11,1.23058E+11,1.20496E+11,1.24813E+11,1.31638E+11,1.19769E+11,63743623231,71841461172,96419225745,1.20404E+11,1.13919E+11,1.10277E+11,1.13848E+11,1.09592E+11,1.26879E+11,1.28627E+11,1.51911E+11,1.87755E+11,2.2497E+11,2.65602E+11,3.49737E+11,4.06071E+11,4.14059E+11,4.8707E+11,6.29082E+11,6.44019E+11,5.004E+11,4.62285E+11,4.09192E+11,4.59043E+11,4.89169E+11,3.9888E+11,3.33519E+11,2.62186E+11,3.83436E+11,3.94363E+11,4.04626E+11
Iraq,IRQ,1537252193,1671960965,1784174541,1805901510,2136408198,2335785506,2530306096,2551522656,2896598841,3007758797,3281318687,3865346535,4113848002,5134367778,11516762614,13458516763,17754825601,19838130715,23762275652,37816457839,52569000000,37823000000,42382333333,40712903226,46938387097,48425161290,47264516129,56774193548,62684516129,65831935484,1.80408E+11,407796349.7,553671957.7,1031944881,3991349283,12894029888,10433698621,20764857056,20617405044,36881601584,48364250944,36176430129,32928454672,21921569479,36633669269,50065104668,65147051918,88837057320,1.31614E+11,1.11658E+11,1.38517E+11,1.8575E+11,2.18002E+11,2.34638E+11,2.28416E+11,1.66774E+11,1.66744E+11,1.87218E+11,2.27367E+11,2.33636E+11,1.80899E+11,2.09692E+11,2.8664E+11,2.50843E+11
Iceland,ISL,252169712,257703244.6,289200704.4,345175036.1,440797869.3,531569563.9,638349755.2,630567115.8,481532847.6,420945147.6,526704545.5,670251136.4,839652164.1,1154440253,1515190595,1406875081,1669488390,2208509076,2511826196,2853435054,3381419251,3492997010,3206626645,2765950336,2864441387,2984052357,3989622739,5520318405,6106635816,5672569449,6468736356,6909730288,7080981738,6218581532,6389460343,7123633418,7426082271,7569672925,8503693099,8982047589,9025660362,8234846805,9318395055,11429333038,13825302536,16852963067,17465318552,21652505597,18074622987,13154414219,13751161918,15221622926,14751508134,16125060515,17867662178,17517210519,20793168031,24728285177,26260850582,24681343649,21629953194,25825287184,28770206627,31325116556
